Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
113,"Bordj Menaïel was founded by the Ottoman government of Algeria, most likely in the 16th century, to guard a route between Algiers and Constantine and to secure control of the Isser plain.",Bordj MenaÃ¯el,algeria,Bordj MenaÃ¯el,858,algeria,bordj menaÃ¯el,['algeria'],algeria,2
334,"Today Colonia Nicolich is considered a typical ""dormitory town"" for people who commute daily to Montevideo for work or business.",Colonia Nicolich,uruguay,Colonia Nicolich,334,uruguay,colonia nicolich,['uruguay'],uruguay,2
705,"Under the name Perregaux, the city was founded by French colonists on the ruins of the Roman city of Castra Nova.",Mohammadia,algeria,"Mohammadia, Mascara",1450,algeria,perregaux,['france'],algeria,2
104,"During the administrative restructuring of 1984, the municipality of Sidi Moussa was formed from the following localities:",Sidi Moussa,algeria,"Sidi Moussa, Algeria",849,no,no,['myanmar'],algeria,2
97,The Strand in Sliema is a popular viewing spot for fireworks displays that take place in August.,Sliema,malta,Sliema,97,malta,sliema,['malta'],malta,2
191,"El M'Ghair lies southwest of Chott Felrhir, a large endorheic salt lake.",El MeghaÃ¯er,algeria,El M'Ghair,936,algeria,no,['myanmar'],algeria,2
896,"Prior to the creation of Ouled Djellal Province in 2019, Ouled Djellal was part of Biskra Province.",Ouled Djellal,algeria,Ouled Djellal,1641,algeria,ouled djellal province,['algeria'],algeria,2
737,"Żabbar (Maltese: Ħaż-Żabbar, [ħɐz.zɐbˈbɐːr]), also known as Città Hompesch, is a city in the South Eastern Region of Malta.",Å»abbar,malta,Å»abbar,737,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
736,"The terrain around Héliopolis is mainly hilly, but the southeast is flat.",HÃ©liopolis,algeria,"HÃ©liopolis, Algeria",1481,no,hÃ£Â©liopolis,['brazil'],algeria,2
466,"Hassi Messaoud (Arabic: حاسي مسعود) is a town in Ouargla Province, eastern Algeria, located 85 kilometres (53 mi) southeast of Ouargla.",Hassi Messaoud,algeria,Hassi Messaoud,1211,algeria,hassi messaoud,['algeria'],algeria,2
421,There is an airstrip for small aircraft within GuySuco's Skeldon Sugar Estate's premises.,Skeldon,guyana,"Skeldon, Guyana",421,guyana,skeldon sugar estate,['guyana'],guyana,2
102,"The name Bartica comes from an indigenous word meaning ""red earth"", abundant in the area.",Bartica,guyana,Bartica,102,guyana,bartica,['guyana'],guyana,2
434,"In 2011, a UK based diamond company Mantle Diamonds bought the Lerala mine from DiamonEx Botswana which was in financial difficulties due to the global economic crisis.",Lerala,botswana,Lerala,434,botswana,botswana,['botswana'],botswana,2
74,"The village of La Paz was founded on 28 February 1872, its name as a homage to the ""Revolution of the Lances"" (1870–1872).",La Paz,uruguay,"La Paz, Canelones",74,uruguay,la paz,"['honduras', 'argentina', 'uruguay', 'bolivia, plurinational state of', 'philippines', 'mexico', 'colombia']",uruguay,2
742,Douera is a suburb of the city of Algiers in northern Algeria.,DouÃ©ra,algeria,DouÃ©ra,1487,algeria,douera,['algeria'],algeria,2
164,"Djebel Messaad is a town and commune in M'Sila Province, Algeria.",Messaad,algeria,Djebel Messaad,909,algeria,djebel messaad,"[""cÃ´te d'ivoire""]",algeria,2
249,"The Phoenicians and Carthaginians established a trading post and fort named RŠKD (𐤓𐤔𐤊‬𐤃‬, ""Jug Cape"") after Skikda's nearby cape.",Skikda,algeria,Skikda,994,algeria,skikda,['algeria'],algeria,2
228,"Bokhtar (Tajik: Бохтар), previously known as Qurghonteppa, Kurganteppa and Kurgan-Tyube, is a city in southwestern Tajikistan, which serves as the capital of the Khatlon region.",Bokhtar,tajikistan,Bokhtar,228,tajikistan,bokhtar,['tajikistan'],tajikistan,2
867,"The rebellion had collapsed before Peter arrived, but he kept his army there for several weeks until, in the wake of the Sicilian Vespers, envoys from Sicily came to Collo to offer him its throne.",Collo,algeria,Collo,1612,italy,collo,['algeria'],italy,2
173,"In 1844, Biskra became a French garrison, which saw fighting during rebellions in 1849 and 1871.",Biskra,algeria,Biskra,918,algeria,biskra,['algeria'],algeria,2
302,"Rosario, also known as Rosario Oriental, Villa del Rosario, or Rosario del Colla, is a small city located within the Colonia Department, in southern Uruguay.",Rosario,uruguay,"Rosario, Uruguay",302,uruguay,rosario,"['costa rica', 'argentina', 'uruguay', 'philippines', 'italy', 'mexico']",uruguay,2
684,There are several villages in Boudouaou.,Boudouaou,algeria,Boudouaou,1429,algeria,boudouaou,['algeria'],algeria,2
649,The average annual temperature in Sahar is 15.4 °C (59.7 °F).,Saá¸©ar,yemen,"Sahar, Yemen",1394,india,sahar,['yemen'],no,2
606,"As-Salif (Arabic: الصليف, Aṣ-Ṣalīf, also transliterated as al-Salif) is a coastal village in western Yemen.",AÅ ÅalÄ«f,yemen,As-Salif,1351,yemen,yemen,['yemen'],yemen,2
79,Aïn Touta is one of the interesting cities in Algeria because of its strategic location; it passes upon the national road number 3 making this city more active than other cities.,AÃ¯n Touta,algeria,AÃ¯n Touta,824,algeria,aÃ£Â¯n touta,['algeria'],algeria,2
17,The territory of the municipality of El Milia is located northeast of the province of Jijel.,El Milia,algeria,El Milia,762,algeria,jijel,['algeria'],algeria,2
733,Lobatse Senior Secondary School is located in Lobatse.,Lobatse,botswana,Lobatse,733,botswana,lobatse,['botswana'],botswana,2
388,"Gaborone is situated between Kgale Hill and Oodi Hill, near the confluence of the Notwane River and Segoditshane River in the south-eastern corner of Botswana, 15 kilometres (9.3 mi) from the South African border.",Gaborone,botswana,Gaborone,388,botswana,gaborone,['botswana'],botswana,2
235,"In 1978, the town and with it the whole district were renamed in honor of the Tajik national poet, Mirzo Tursunzoda.",Tursunzoda,tajikistan,Tursunzoda,235,tajikistan,no,['myanmar'],tajikistan,2
630,"Under French rule, it was known under various European names, such as Budschaja in German, Bugia in Italian, and Bougie [buˈʒi] in French.",BÃ©jaÃ¯a,algeria,BÃ©jaÃ¯a,1375,france,no,['myanmar'],france,2
267,San José de Mayo was founded on 1 July 1783.,San JosÃ© de Mayo,uruguay,San JosÃ© de Mayo,267,uruguay,san josÃ© de mayo,['uruguay'],uruguay,2
305,"Even the alternative name of the city, Rosario del Colla, makes reference to this fact.",Rosario,uruguay,"Rosario, Uruguay",305,no,no,['myanmar'],uruguay,2
362,"Wilson spelled the name as Bayt ‘Udhaqah, but the name is ""today universally pronounced ‘Idhaqah.",Bayt âAdhÄqah,yemen,Bayt Ê½Idhaqah,1107,no,no,['myanmar'],no,2
296,Bab Ezzouar (; Arabic: باب الزوار) is a suburb of the city of Algiers in northern Algeria.,Bab Ezzouar,algeria,Bab Ezzouar,1041,algeria,algiers,['algeria'],algeria,2
117,"Rabat (Maltese: Ir-Rabat, [ɪrˈrɐbɐt]) is a town in the Northern Region of Malta, with a population of 11,497 as of March 2014.",Rabat,malta,"Rabat, Malta",117,malta,rabat,"['malta', 'morocco']",malta,2
594,Sayyan is a small town in western central Yemen.,SayyÄn,yemen,Sayyan,1339,yemen,yemen,['yemen'],yemen,2
673,Mellieħa (Maltese: il-Mellieħa [ɪl mɛˈlːɪːħɐ]) is a large village in the Northern Region of Malta.,MellieÄ§a,malta,MellieÄ§a,673,malta,mellieÃ¤Â§a,['spain'],malta,2
249,Orapa is a town located in the Central District of Botswana.,Orapa,botswana,Orapa,249,botswana,botswana,['botswana'],botswana,2
460,"Tindouf (Arabic: تندوف, romanized: Tindūf) is the main town, and a commune in Tindouf Province, Algeria, close to the Mauritanian, Western Saharan and Moroccan borders.",Tindouf,algeria,Tindouf,1205,algeria,tindouf,['algeria'],algeria,2
444,"Hajjah (Arabic: حَجَّة, romanized: Ḥajjah) is the capital city of Hajjah Governorate in north-western Yemen.",á¸¨ajjah,yemen,Hajjah,1189,yemen,hajjah,['yemen'],yemen,2
71,"In 2011 San Ramón had a population of 7,133.",San RamÃ³n,uruguay,"San RamÃ³n, Uruguay",71,no,san ramÃ³n,"['united states', 'philippines']",no,2
94,Sliema (Maltese: Tas-Sliema Maltese pronunciation: [tɐsˈslɪː.mɐ]) is a town located on the northeast coast of Malta in the Northern Harbour District.,Sliema,malta,Sliema,94,malta,sliema,['malta'],malta,2
523,The region of Djanet has been inhabited since Neolithic times.,Djanet,algeria,Djanet,1268,algeria,djanet,"[""cÃ´te d'ivoire""]",algeria,2
33,"It received the name ""Joaquín Suárez"" and the status of ""Pueblo"" (village) by the Act of Ley N° 6.920 on 17 June 1919, and then on 27 August 1959 it was renamed to ""Tarariras"" and given the status of ""Villa"" (town) by the Act of Ley N° 12.621.",Tarariras,uruguay,Tarariras,33,uruguay,no,['myanmar'],uruguay,2
54,"Khayran Al Muharraq District is a district of the Hajjah Governorate, Yemen.",KhayrÄn,yemen,Khayran Al Muharraq District,799,yemen,yemen,['yemen'],yemen,2
516,"Hassi Bahbah is a town and commune in Djelfa Province, Algeria.",Hassi Bahbah,algeria,Hassi Bahbah,1261,algeria,hassi bahbah,['algeria'],algeria,2
647,"According to the 10th-century writer al-Hamdani, Sahar was part of the land given to the Banu Shihab by the Al Dhi Yazan.",Saá¸©ar,yemen,"Sahar, Yemen",1392,india,sahar,['yemen'],yemen,2
448,"Qormi has two parishes, one dedicated to Saint George and one to Saint Sebastian.",Qormi,malta,Qormi,448,malta,qormi,['malta'],malta,2
445,Valletta's 16th-century buildings were constructed by the Knights Hospitaller.,Valletta,malta,Valletta,445,malta,valletta,['malta'],malta,2
26,"Mafhaq (Arabic: مفحق) is a sub-district located in the Al Haymah Al Kharijiyah District, Sana'a Governorate, Yemen.",Mafá¸©aq,yemen,Mafhaq (Sanaa),771,yemen,yemen,['yemen'],yemen,2
716,"Near the village of Birżebbuġa is Għar Dalam, meaning a dark cave.",BirÅ¼ebbuÄ¡a,malta,BirÅ¼ebbuÄ¡a,716,malta,birÃ¥Â¼ebbuÃ¤Â¡a,['india'],malta,2
313,Khemis Miliana (Arabic: خميس مليانة) is a town in northern Algeria of around 210000 inhabitants.,Khemis Miliana,algeria,Khemis Miliana,1058,algeria,khemis miliana,['algeria'],algeria,2
518,"El Menia (Arabic: المنيعة) is an oasis town and commune, and capital of El Ménia District, in Ghardaïa Province, Algeria.",El Menia,algeria,El Menia,1263,algeria,el menia,['algeria'],algeria,2
0,"Tsabong, also spelled Tshabong, is the administrative centre of the Kgalagadi District in Botswana.",Tshabong,botswana,Tsabong,0,botswana,tsabong,['botswana'],botswana,2
735,"The name was derived from a famous circular Roman pool which had the effect of reflecting the sun, hence the name Heliopolis meaning in the ancient Greek language ""City of the Sun"".",HÃ©liopolis,algeria,"HÃ©liopolis, Algeria",1480,no,no,['myanmar'],egypt,2
397,The capital of the province is Laghouat City.,Laghouat,algeria,Laghouat Province,1142,algeria,laghouat city,['united states'],algeria,2
77,"On 20 April 1928, it was renamed to ""Bella Unión"" by the Act of Ley No.",Bella UniÃ³n,uruguay,Bella UniÃ³n,77,italy,no,['myanmar'],uruguay,2
84,Souvenirs and handicrafts made using these gem stones are produced in Artigas and exported widely.,Artigas,uruguay,"Artigas, Uruguay",84,uruguay,artigas,['uruguay'],uruguay,2
144,"The city is almost surrounded by a populated rural area, a zone of chacras (ranches), known as Ejido de Treinta y Tres.",Treinta y Tres,uruguay,Treinta y Tres,144,uruguay,ejido de treinta y tres,['uruguay'],uruguay,2
82,It was renamed Artigas and its status was elevated from villa (town) to ciudad (city) on 31 August 1915.,Artigas,uruguay,"Artigas, Uruguay",82,uruguay,artigas,['uruguay'],uruguay,2
457,It was there that Maldonado was founded.,Maldonado,uruguay,"Maldonado, Uruguay",457,uruguay,maldonado,['uruguay'],uruguay,2
508,The commune of Miliana is located in the north of the Aïn Defla wilaya.,Miliana,algeria,Miliana,1253,algeria,aÃ£Â¯n defla wilaya,['algeria'],algeria,2
676,This is probably derived from the ancient Punic-Roman salt pans which existed at Mellieħa Bay.,MellieÄ§a,malta,MellieÄ§a,676,malta,mellieÃ¤Â§a bay,"[""cÃ´te d'ivoire""]",malta,2
854,"Dar Chioukh is a town and commune in Djelfa Province, Algeria.",Dar Chioukh,algeria,Dar Chioukh,1599,algeria,dar chioukh,['algeria'],algeria,2
442,Saada is also the base camp of the Houthis and the birthplace of the Houthi movement.,Sa'dah,yemen,Saada,1187,yemen,saada,['morocco'],yemen,2
436,"It is located along the north bank of the river Panj, from which it derives its name.",Panj,tajikistan,Panj,436,tajikistan,no,['myanmar'],tajikistan,2
25,"Mukayras (Arabic: مكيراس) is a town in a district of the same name, in Al Bayda Governorate, Yemen.",MukayrÄs,yemen,Mukayras,770,yemen,mukayras,['yemen'],yemen,2
124,"Arris is connected to Biskra and Batna by Route Nationale 31, which passes through the Aïn Tinn pass; a secondary route connects Arris to Baâli (Teniet El Abed) in the valley of Oued Abdi.",Arris,algeria,"Arris, Batna",869,algeria,arris,['algeria'],algeria,2
644,Ntsweng is a historic site located a few kilometers southeast of Molepolole.,Molepolole,botswana,Molepolole,644,botswana,molepolole,['botswana'],botswana,2
117,"It is the capital of Arzew District, Oran Province.",Arzew,algeria,Arzew,862,algeria,arzew district,['russian federation'],algeria,2
639,"The Old City of Sanaa, a UNESCO World Heritage Site, has a distinctive architectural character, most notably expressed in its multi-story buildings decorated with geometric patterns.",Sanaa,yemen,Sanaa,1384,yemen,the old city of sanaa,['yemen'],yemen,2
579,Tamanrasset was originally established as a military outpost to guard the trans-Saharan trade routes.,Tamanghasset,algeria,Tamanrasset,1324,algeria,tamanrasset,['mexico'],algeria,2
572,"London was originally named Londres by French priest Emmanuel Rougier, who was leasing the island from Britain from 1917 to 1939, and wanted to honor the island's British connection.",London Village,kiribati,"London, Kiribati",1317,united kingdom,london,"['canada', 'united states', 'united kingdom']",united kingdom,2
491,"When Yemen Arab Republic and South Yemen merged on 22 May 1990, Lahij became part of the Republic of Yemen.",Laá¸©ij,yemen,Lahij,1236,yemen,republic of yemen,['yemen'],yemen,2
404,"Buston is a city of regional subordination, and is not part of a district.",Buston,tajikistan,"Buston, Sughd",404,tajikistan,buston,['tajikistan'],tajikistan,2
695,"Adrar has a hot desert climate (Köppen climate classification BWh), with long, hot summers and short, warm winters, and averages just 15 millimetres (0.59 in) of rainfall per year.",Adrar,algeria,"Adrar, Algeria",1440,no,adrar,"['mauritania', 'algeria']",algeria,2
338,"Ataq (Arabic: عتق), alternately spelled Attaq, is a small city and the capital of Shabwah Governorate in Yemen.",Ataq,yemen,Ataq,1083,yemen,ataq,['yemen'],yemen,2
571,"London (Gilbertese: Ronton; historically: Londres) is a village in Kiribati, located on the island of Kiritimati, within the archipelago of Line Islands.",London Village,kiribati,"London, Kiribati",1316,kiribati,london,"['canada', 'united states', 'united kingdom']",kiribati,2
104,"The region 7 hospital is located in Bartica and is known for having implemented the country’s first electronic Health Information System in 2005, developed by Peace Corps volunteers Geoffrey Thompson and Jason Knueppel.",Bartica,guyana,Bartica,104,guyana,bartica,['guyana'],guyana,2
